Name,Status,BikesAvailable,EBikesAvailable,BikesDisabled,DocksAvailable,DocksDisabled,IsReturning,IsRenting,IsInstalled,TimeStamp
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T11:51:09-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T11:51:09-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T11:51:09-04:00
Columbia St & W 9 St,active,17,0,0,4,0,true,true,true,2023-07-25T11:51:09-04:00
Sigourney St & Columbia St,active,19,1,2,0,0,true,true,true,2023-07-25T11:51:09-04:00
Van Brunt St & Wolcott St,active,26,1,1,7,0,true,true,true,2023-07-25T11:51:09-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T11:56:09-04:00
Columbia St & Degraw St,active,17,0,0,4,0,true,true,true,2023-07-25T11:56:09-04:00
Columbia St & Lorraine St,active,7,1,1,29,0,true,true,true,2023-07-25T11:56:09-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T11:56:09-04:00
Wolcott St & Dwight St,active,18,0,0,3,0,true,true,true,2023-07-25T11:56:09-04:00
Henry St & Bay St,active,13,0,0,5,0,true,true,true,2023-07-25T11:56:09-04:00
Dwight St & Van Dyke St,active,20,1,2,1,0,true,true,true,2023-07-25T11:56:09-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T11:56:09-04:00
Carroll St & Columbia St,active,28,0,4,7,0,true,true,true,2023-07-25T11:56:09-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T11:56:09-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T11:56:09-04:00
Richards St & Delavan St,active,15,1,0,4,0,true,true,true,2023-07-25T11:56:09-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T11:56:09-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T11:56:09-04:00
Bay St & Court St,active,23,3,1,2,0,true,true,true,2023-07-25T11:56:09-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T11:56:09-04:00
Van Brunt St & Wolcott St,active,25,1,1,8,0,true,true,true,2023-07-25T11:56:09-04:00
Sigourney St & Columbia St,active,19,1,2,0,0,true,true,true,2023-07-25T11:56:09-04:00
Columbia St & W 9 St,active,17,0,0,4,0,true,true,true,2023-07-25T11:56:09-04:00
Henry St & Bay St,active,13,0,0,5,0,true,true,true,2023-07-25T12:01:09-04:00
Columbia St & Lorraine St,active,7,1,1,29,0,true,true,true,2023-07-25T12:01:09-04:00
Columbia St & Degraw St,active,16,0,0,5,0,true,true,true,2023-07-25T12:01:09-04:00
Wolcott St & Dwight St,active,18,0,0,3,0,true,true,true,2023-07-25T12:01:09-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:01:09-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:01:09-04:00
Dwight St & Van Dyke St,active,20,1,2,1,0,true,true,true,2023-07-25T12:01:09-04:00
Carroll St & Columbia St,active,28,0,4,7,0,true,true,true,2023-07-25T12:01:09-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T12:01:09-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:01:09-04:00
Richards St & Delavan St,active,14,0,0,5,0,true,true,true,2023-07-25T12:01:09-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:01:09-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:01:09-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:01:09-04:00
Bay St & Court St,active,23,3,1,2,0,true,true,true,2023-07-25T12:01:09-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T12:01:09-04:00
Columbia St & W 9 St,active,17,0,0,4,0,true,true,true,2023-07-25T12:01:09-04:00
Sigourney St & Columbia St,active,19,1,2,0,0,true,true,true,2023-07-25T12:01:09-04:00
Van Brunt St & Wolcott St,active,25,1,2,8,0,true,true,true,2023-07-25T12:01:09-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:06:10-04:00
Henry St & Bay St,active,13,0,0,5,0,true,true,true,2023-07-25T12:06:10-04:00
Columbia St & Lorraine St,active,7,1,1,29,0,true,true,true,2023-07-25T12:06:10-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:06:10-04:00
Columbia St & Degraw St,active,16,0,0,5,0,true,true,true,2023-07-25T12:06:10-04:00
Wolcott St & Dwight St,active,18,0,0,3,0,true,true,true,2023-07-25T12:06:10-04:00
Dwight St & Van Dyke St,active,20,1,2,1,0,true,true,true,2023-07-25T12:06:10-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T12:06:10-04:00
Carroll St & Columbia St,active,29,0,5,4,0,true,true,true,2023-07-25T12:06:10-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:06:10-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:06:10-04:00
Richards St & Delavan St,active,14,0,0,5,0,true,true,true,2023-07-25T12:06:10-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:06:10-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T12:06:10-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:06:10-04:00
Bay St & Court St,active,23,3,1,2,0,true,true,true,2023-07-25T12:06:10-04:00
Van Brunt St & Wolcott St,active,24,0,1,9,0,true,true,true,2023-07-25T12:06:10-04:00
Sigourney St & Columbia St,active,19,1,2,0,0,true,true,true,2023-07-25T12:06:10-04:00
Columbia St & W 9 St,active,17,0,0,4,0,true,true,true,2023-07-25T12:06:10-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T12:11:10-04:00
Columbia St & Lorraine St,active,6,0,1,30,0,true,true,true,2023-07-25T12:11:10-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:11:10-04:00
Columbia St & Degraw St,active,16,0,0,5,0,true,true,true,2023-07-25T12:11:10-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:11:10-04:00
Wolcott St & Dwight St,active,18,0,0,3,0,true,true,true,2023-07-25T12:11:10-04:00
Dwight St & Van Dyke St,active,20,1,2,0,0,true,true,true,2023-07-25T12:11:10-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T12:11:10-04:00
Carroll St & Columbia St,active,30,0,4,5,0,true,true,true,2023-07-25T12:11:10-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:11:10-04:00
Richards St & Delavan St,active,14,0,0,5,0,true,true,true,2023-07-25T12:11:10-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:11:10-04:00
Bay St & Court St,active,23,3,1,2,0,true,true,true,2023-07-25T12:11:10-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:11:10-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T12:11:10-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:11:10-04:00
Van Brunt St & Wolcott St,active,24,0,1,9,0,true,true,true,2023-07-25T12:11:10-04:00
Columbia St & W 9 St,active,17,0,0,4,0,true,true,true,2023-07-25T12:11:10-04:00
Sigourney St & Columbia St,active,19,1,2,0,0,true,true,true,2023-07-25T12:11:10-04:00
Coffey St & Conover St,active,20,0,2,10,0,true,true,true,2023-07-25T12:16:10-04:00
Wolcott St & Dwight St,active,18,0,0,3,0,true,true,true,2023-07-25T12:16:10-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T12:16:10-04:00
Columbia St & Degraw St,active,16,0,0,5,0,true,true,true,2023-07-25T12:16:10-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:16:10-04:00
Columbia St & Lorraine St,active,6,0,1,30,0,true,true,true,2023-07-25T12:16:10-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T12:16:10-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T12:16:10-04:00
Carroll St & Columbia St,active,30,0,4,5,0,true,true,true,2023-07-25T12:16:10-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:16:10-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:16:10-04:00
Richards St & Delavan St,active,14,0,0,5,0,true,true,true,2023-07-25T12:16:10-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T12:16:10-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:16:10-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:16:10-04:00
Bay St & Court St,active,22,2,1,3,0,true,true,true,2023-07-25T12:16:10-04:00
Van Brunt St & Wolcott St,active,24,0,1,9,0,true,true,true,2023-07-25T12:16:10-04:00
Sigourney St & Columbia St,active,19,1,2,0,0,true,true,true,2023-07-25T12:16:10-04:00
Columbia St & W 9 St,active,17,0,0,4,0,true,true,true,2023-07-25T12:16:10-04:00
Columbia St & Lorraine St,active,6,0,1,30,0,true,true,true,2023-07-25T12:21:10-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:21:10-04:00
Wolcott St & Dwight St,active,18,0,0,3,0,true,true,true,2023-07-25T12:21:10-04:00
Columbia St & Degraw St,active,16,0,0,5,0,true,true,true,2023-07-25T12:21:10-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:21:10-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T12:21:10-04:00
Carroll St & Columbia St,active,30,0,4,5,0,true,true,true,2023-07-25T12:21:10-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T12:21:10-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T12:21:10-04:00
Richards St & Delavan St,active,14,0,0,5,0,true,true,true,2023-07-25T12:21:10-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:21:10-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:21:10-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:21:10-04:00
Bay St & Court St,active,22,2,1,3,0,true,true,true,2023-07-25T12:21:10-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:21:10-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T12:21:10-04:00
Columbia St & W 9 St,active,17,0,0,4,0,true,true,true,2023-07-25T12:21:10-04:00
Van Brunt St & Wolcott St,active,25,0,1,8,0,true,true,true,2023-07-25T12:21:10-04:00
Sigourney St & Columbia St,active,19,1,2,0,0,true,true,true,2023-07-25T12:21:10-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:26:11-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:26:11-04:00
Wolcott St & Dwight St,active,18,0,0,3,0,true,true,true,2023-07-25T12:26:11-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T12:26:11-04:00
Columbia St & Degraw St,active,17,0,0,4,0,true,true,true,2023-07-25T12:26:11-04:00
Columbia St & Lorraine St,active,6,0,1,30,0,true,true,true,2023-07-25T12:26:11-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T12:26:11-04:00
Carroll St & Columbia St,active,30,0,5,4,0,true,true,true,2023-07-25T12:26:11-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T12:26:11-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:26:11-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:26:11-04:00
Richards St & Delavan St,active,12,0,0,7,0,true,true,true,2023-07-25T12:26:11-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T12:26:11-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:26:11-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:26:11-04:00
Bay St & Court St,active,22,2,1,3,0,true,true,true,2023-07-25T12:26:11-04:00
Van Brunt St & Wolcott St,active,25,0,1,8,0,true,true,true,2023-07-25T12:26:11-04:00
Columbia St & W 9 St,active,17,0,0,4,0,true,true,true,2023-07-25T12:26:11-04:00
Sigourney St & Columbia St,active,19,1,2,0,0,true,true,true,2023-07-25T12:26:11-04:00
Columbia St & Lorraine St,active,5,0,1,31,0,true,true,true,2023-07-25T12:31:11-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:31:11-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:31:11-04:00
Columbia St & Degraw St,active,17,0,0,4,0,true,true,true,2023-07-25T12:31:11-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T12:31:11-04:00
Wolcott St & Dwight St,active,18,0,0,3,0,true,true,true,2023-07-25T12:31:11-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T12:31:11-04:00
Carroll St & Columbia St,active,30,0,5,4,0,true,true,true,2023-07-25T12:31:11-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T12:31:11-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:31:11-04:00
Richards St & Delavan St,active,12,0,0,7,0,true,true,true,2023-07-25T12:31:11-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:31:11-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:31:11-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:31:11-04:00
Bay St & Court St,active,22,2,1,3,0,true,true,true,2023-07-25T12:31:11-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T12:31:11-04:00
Van Brunt St & Wolcott St,active,25,0,1,8,0,true,true,true,2023-07-25T12:31:11-04:00
Sigourney St & Columbia St,active,18,1,2,1,0,true,true,true,2023-07-25T12:31:11-04:00
Columbia St & W 9 St,active,17,0,0,3,0,true,true,true,2023-07-25T12:31:11-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:36:11-04:00
Columbia St & Degraw St,active,17,0,0,4,0,true,true,true,2023-07-25T12:36:11-04:00
Wolcott St & Dwight St,active,18,0,0,3,0,true,true,true,2023-07-25T12:36:11-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:36:11-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T12:36:11-04:00
Columbia St & Lorraine St,active,5,0,1,31,0,true,true,true,2023-07-25T12:36:11-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T12:36:11-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T12:36:11-04:00
Carroll St & Columbia St,active,30,0,5,4,0,true,true,true,2023-07-25T12:36:11-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:36:11-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:36:11-04:00
Richards St & Delavan St,active,12,0,0,7,0,true,true,true,2023-07-25T12:36:11-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:36:11-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T12:36:11-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:36:11-04:00
Bay St & Court St,active,22,2,1,3,0,true,true,true,2023-07-25T12:36:11-04:00
Van Brunt St & Wolcott St,active,25,0,1,8,0,true,true,true,2023-07-25T12:36:11-04:00
Columbia St & W 9 St,active,21,4,0,0,0,true,true,true,2023-07-25T12:36:11-04:00
Sigourney St & Columbia St,active,18,1,2,1,0,true,true,true,2023-07-25T12:36:11-04:00
Columbia St & Lorraine St,active,5,0,1,31,0,true,true,true,2023-07-25T12:41:11-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:41:11-04:00
Wolcott St & Dwight St,active,18,0,0,3,0,true,true,true,2023-07-25T12:41:11-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T12:41:11-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:41:11-04:00
Columbia St & Degraw St,active,17,0,0,5,0,true,true,true,2023-07-25T12:41:11-04:00
Carroll St & Columbia St,active,30,0,5,4,0,true,true,true,2023-07-25T12:41:11-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T12:41:11-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T12:41:11-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:41:11-04:00
Richards St & Delavan St,active,12,0,0,7,0,true,true,true,2023-07-25T12:41:11-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:41:11-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:41:11-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:41:11-04:00
Bay St & Court St,active,22,2,1,3,0,true,true,true,2023-07-25T12:41:11-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T12:41:11-04:00
Sigourney St & Columbia St,active,18,1,2,1,0,true,true,true,2023-07-25T12:41:11-04:00
Columbia St & W 9 St,active,21,4,0,0,0,true,true,true,2023-07-25T12:41:11-04:00
Van Brunt St & Wolcott St,active,26,0,1,7,0,true,true,true,2023-07-25T12:41:11-04:00
Columbia St & Lorraine St,active,5,0,1,31,0,true,true,true,2023-07-25T12:46:12-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:46:12-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:46:12-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T12:46:12-04:00
Wolcott St & Dwight St,active,18,0,0,4,0,true,true,true,2023-07-25T12:46:12-04:00
Columbia St & Degraw St,active,16,0,0,5,0,true,true,true,2023-07-25T12:46:12-04:00
Pioneer St & Van Brunt St,active,34,0,1,3,0,true,true,true,2023-07-25T12:46:12-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T12:46:12-04:00
Carroll St & Columbia St,active,30,0,5,4,0,true,true,true,2023-07-25T12:46:12-04:00
Richards St & Delavan St,active,12,0,0,7,0,true,true,true,2023-07-25T12:46:12-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:46:12-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:46:12-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:46:12-04:00
Bay St & Court St,active,22,2,1,3,0,true,true,true,2023-07-25T12:46:12-04:00
Coffey St & Ferris St,active,6,0,1,16,0,true,true,true,2023-07-25T12:46:12-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:46:12-04:00
Sigourney St & Columbia St,active,18,1,2,1,0,true,true,true,2023-07-25T12:46:12-04:00
Van Brunt St & Wolcott St,active,25,0,1,8,0,true,true,true,2023-07-25T12:46:12-04:00
Columbia St & W 9 St,active,21,4,0,0,0,true,true,true,2023-07-25T12:46:12-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:51:12-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T12:51:12-04:00
Wolcott St & Dwight St,active,17,0,0,4,0,true,true,true,2023-07-25T12:51:12-04:00
Van Brunt St & Van Dyke St,active,21,2,1,2,0,true,true,true,2023-07-25T12:51:12-04:00
Columbia St & Lorraine St,active,7,2,1,29,0,true,true,true,2023-07-25T12:51:12-04:00
Columbia St & Degraw St,active,16,0,0,5,0,true,true,true,2023-07-25T12:51:12-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T12:51:12-04:00
Pioneer St & Van Brunt St,active,33,0,1,4,0,true,true,true,2023-07-25T12:51:12-04:00
Carroll St & Columbia St,active,30,0,5,4,0,true,true,true,2023-07-25T12:51:12-04:00
Clinton St & Centre St,active,21,0,0,0,0,true,true,true,2023-07-25T12:51:12-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:51:12-04:00
Richards St & Delavan St,active,12,0,0,7,0,true,true,true,2023-07-25T12:51:12-04:00
Coffey St & Ferris St,active,7,0,1,15,0,true,true,true,2023-07-25T12:51:12-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:51:12-04:00
Bay St & Court St,active,22,2,1,3,0,true,true,true,2023-07-25T12:51:12-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:51:12-04:00
Van Brunt St & Wolcott St,active,25,0,1,8,0,true,true,true,2023-07-25T12:51:12-04:00
Sigourney St & Columbia St,active,18,1,2,1,0,true,true,true,2023-07-25T12:51:12-04:00
Columbia St & W 9 St,active,21,4,0,0,0,true,true,true,2023-07-25T12:51:12-04:00
Columbia St & Lorraine St,active,7,2,1,29,0,true,true,true,2023-07-25T12:56:12-04:00
Coffey St & Conover St,active,21,0,2,9,0,true,true,true,2023-07-25T12:56:12-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T12:56:12-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T12:56:12-04:00
Wolcott St & Dwight St,active,17,0,0,4,0,true,true,true,2023-07-25T12:56:12-04:00
Columbia St & Degraw St,active,16,0,0,5,0,true,true,true,2023-07-25T12:56:12-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T12:56:12-04:00
Pioneer St & Van Brunt St,active,33,0,1,4,0,true,true,true,2023-07-25T12:56:12-04:00
Carroll St & Columbia St,active,31,0,5,3,0,true,true,true,2023-07-25T12:56:12-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T12:56:12-04:00
Richards St & Delavan St,active,12,0,0,7,0,true,true,true,2023-07-25T12:56:12-04:00
Clinton St & Centre St,active,21,0,0,1,0,true,true,true,2023-07-25T12:56:12-04:00
Bay St & Court St,active,22,2,1,3,0,true,true,true,2023-07-25T12:56:12-04:00
Coffey St & Ferris St,active,7,0,1,15,0,true,true,true,2023-07-25T12:56:12-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T12:56:12-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T12:56:12-04:00
Van Brunt St & Wolcott St,active,25,0,1,8,0,true,true,true,2023-07-25T12:56:12-04:00
Columbia St & W 9 St,active,21,4,0,0,0,true,true,true,2023-07-25T12:56:12-04:00
Sigourney St & Columbia St,active,18,1,2,1,0,true,true,true,2023-07-25T12:56:12-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T13:01:12-04:00
Columbia St & Lorraine St,active,7,2,1,29,0,true,true,true,2023-07-25T13:01:12-04:00
Van Brunt St & Van Dyke St,active,20,2,1,2,0,true,true,true,2023-07-25T13:01:12-04:00
Wolcott St & Dwight St,active,17,0,0,4,0,true,true,true,2023-07-25T13:01:12-04:00
Columbia St & Degraw St,active,16,0,0,5,0,true,true,true,2023-07-25T13:01:12-04:00
Coffey St & Conover St,active,22,0,2,8,0,true,true,true,2023-07-25T13:01:12-04:00
Pioneer St & Van Brunt St,active,33,0,1,4,0,true,true,true,2023-07-25T13:01:12-04:00
Carroll St & Columbia St,active,31,0,5,3,0,true,true,true,2023-07-25T13:01:12-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T13:01:12-04:00
Clinton St & Centre St,active,20,0,0,1,0,true,true,true,2023-07-25T13:01:12-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T13:01:12-04:00
Richards St & Delavan St,active,12,0,0,7,0,true,true,true,2023-07-25T13:01:12-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,true,true,true,2023-07-25T13:01:12-04:00
Coffey St & Ferris St,active,7,0,1,15,0,true,true,true,2023-07-25T13:01:12-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T13:01:12-04:00
Bay St & Court St,active,21,2,1,4,0,true,true,true,2023-07-25T13:01:12-04:00
Van Brunt St & Wolcott St,active,26,1,1,7,0,true,true,true,2023-07-25T13:01:12-04:00
Sigourney St & Columbia St,active,18,1,2,1,0,true,true,true,2023-07-25T13:01:12-04:00
Columbia St & W 9 St,active,21,4,0,0,0,true,true,true,2023-07-25T13:01:12-04:00
Columbia St & Lorraine St,active,7,2,1,29,0,true,true,true,2023-07-25T13:06:13-04:00
Van Brunt St & Van Dyke St,active,20,2,1,3,0,true,true,true,2023-07-25T13:06:13-04:00
Columbia St & Degraw St,active,16,0,0,5,0,true,true,true,2023-07-25T13:06:13-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T13:06:13-04:00
Coffey St & Conover St,active,22,0,2,8,0,true,true,true,2023-07-25T13:06:13-04:00
Wolcott St & Dwight St,active,17,0,0,4,0,true,true,true,2023-07-25T13:06:13-04:00
Dwight St & Van Dyke St,active,20,1,3,0,0,true,true,true,2023-07-25T13:06:13-04:00
Pioneer St & Van Brunt St,active,35,0,1,2,0,true,true,true,2023-07-25T13:06:13-04:00
Carroll St & Columbia St,active,31,0,5,3,0,true,true,true,2023-07-25T13:06:13-04:00
Clinton St & Centre St,active,20,0,0,1,0,true,true,true,2023-07-25T13:06:13-04:00
Henry St & W 9 St,active,15,0,2,2,0,true,true,true,2023-07-25T13:06:13-04:00
Richards St & Delavan St,active,12,0,0,7,0,true,true,true,2023-07-25T13:06:13-04:00
Pioneer St & Richards St,active,5,0,1,17,0,true,true,true,2023-07-25T13:06:13-04:00
Bay St & Court St,active,21,2,1,4,0,true,true,true,2023-07-25T13:06:13-04:00
Coffey St & Ferris St,active,7,0,1,15,0,true,true,true,2023-07-25T13:06:13-04:00
Commerce St & Van Brunt St,active,15,0,0,4,0,false,false,true,2023-07-25T13:06:13-04:00
Sigourney St & Columbia St,active,18,1,2,1,0,true,true,true,2023-07-25T13:06:13-04:00
Columbia St & W 9 St,active,21,4,0,0,0,true,true,true,2023-07-25T13:06:13-04:00
Van Brunt St & Wolcott St,active,26,1,1,7,0,true,true,true,2023-07-25T13:06:13-04:00
Coffey St & Conover St,active,22,0,2,8,0,true,true,true,2023-07-25T13:11:13-04:00
Wolcott St & Dwight St,active,17,0,0,4,0,true,true,true,2023-07-25T13:11:13-04:00
