CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
226101787,03/25/2021,11:10:00,03/25/2021,11:26:00,76,03/25/2021,117,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT T",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,987677,188042,(null),(null),(null),,40.682811,-73.987643,"(40.682811, -73.987643)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,17619,14,2,38,48
226170534,03/26/2021,19:00:00,03/26/2021,19:15:00,76,03/26/2021,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984728,186937,UNKNOWN,WHITE,M,,40.679778,-73.998276,"(40.679778, -73.998276)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK HISPANIC,M,13514,14,2,27,48
226163080,03/20/2021,12:00:00,03/25/2021,09:00:00,76,03/26/2021,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),985703,189596,UNKNOWN,UNKNOWN,U,,40.687077,-73.994759,"(40.687077, -73.994759)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,M,16865,14,2,27,48
225904418,03/19/2021,17:00:00,03/20/2021,14:00:00,76,03/20/2021,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),985665,187753,(null),(null),(null),,40.682018,-73.994897,"(40.682018, -73.994897)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,M,13514,14,2,27,48
225927724,03/21/2021,20:50:00,03/21/2021,20:55:00,76,03/22/2021,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),987678,188770,25-44,WHITE HISPANIC,M,,40.684807,-73.987637,"(40.684807, -73.987637)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F,17619,68,2,38,54
226443411,03/20/2021,08:00:00,03/22/2021,23:00:00,76,04/02/2021,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),985491,186750,UNKNOWN,UNKNOWN,U,,40.679264,-73.995522,"(40.679264, -73.995522)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M,13514,14,2,27,48
225890684,03/20/2021,16:20:00,03/20/2021,16:37:00,76,03/20/2021,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,(null),(null),(null),982521,186188,45-64,BLACK,M,,40.67772,-74.006231,"(40.67772, -74.006231)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK HISPANIC,M,13514,14,2,7,48
225963062,03/22/2021,17:35:00,03/22/2021,17:40:00,76,03/22/2021,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),981566,186634,18-24,WHITE HISPANIC,M,,40.678945,-74.009674,"(40.678945, -74.009674)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,F,13514,14,2,7,48
225895564,03/20/2021,09:00:00,03/20/2021,17:00:00,76,03/20/2021,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984888,188632,UNKNOWN,UNKNOWN,U,,40.684431,-73.997696,"(40.684431, -73.997696)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F,13514,14,2,27,48
225919427,03/18/2021,10:30:00,03/19/2021,21:00:00,76,03/21/2021,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),985285,190111,UNKNOWN,UNKNOWN,U,,40.688488,-73.996268,"(40.688488, -73.996268)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D,16865,14,2,27,48
226463343,03/24/2021,07:00:00,03/24/2021,15:00:00,76,03/30/2021,341,PETIT LARCENY,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,987796,188274,UNKNOWN,UNKNOWN,U,,40.683446,-73.987212,"(40.683446, -73.987212)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,M,17619,14,2,38,48
225890685,03/20/2021,12:30:00,03/20/2021,15:30:00,76,03/20/2021,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),981410,185207,(null),(null),(null),,40.675028,-74.010237,"(40.675028, -74.010237)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,M,13514,14,2,7,48
226434546,03/23/2021,09:00:00,03/31/2021,16:00:00,76,04/02/2021,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),985866,189185,(null),(null),(null),,40.685946,-73.994173,"(40.685946, -73.994173)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,F,16865,14,2,27,48
226463344,04/02/2021,21:30:00,04/03/2021,07:45:00,76,04/03/2021,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),983978,186536,(null),(null),(null),,40.678677,-74.00098,"(40.678677, -74.00098)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,F,13514,14,2,27,48
226275476,03/30/2021,04:35:00,03/30/2021,04:43:00,76,03/30/2021,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,(null),HIGHWAY/PARKWAY,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE HISPANIC,F,13514,14,2,27,48
226266507,03/29/2021,21:50:00,03/29/2021,22:08:00,76,03/29/2021,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),266,982236,185403,(null),(null),(null),,40.675566,-74.007259,"(40.675566, -74.007259)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,M,13514,14,2,7,48
226573760,04/04/2021,13:54:00,04/04/2021,14:05:00,76,04/06/2021,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),986241,187461,45-64,BLACK,F,,40.681215,-73.992821,"(40.681215, -73.992821)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,F,13514,14,2,27,48
226313740,03/30/2021,22:25:00,03/30/2021,22:30:00,76,03/30/2021,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),265,983743,185118,(null),(null),(null),,40.674786,-74.001826,"(40.674786, -74.001826)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F,13514,14,2,7,48
226494795,04/03/2021,10:15:00,04/03/2021,10:20:00,76,04/03/2021,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,987086,188344,UNKNOWN,BLACK,F,,40.683637,-73.989774,"(40.683637, -73.989774)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,F,17619,14,2,38,48
226586777,04/06/2021,14:30:00,04/06/2021,14:50:00,76,04/06/2021,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,OTHER,N.Y. POLICE DEPT,0,(null),(null),266,982192,186074,UNKNOWN,UNKNOWN,U,,40.677408,-74.007418,"(40.677408, -74.007418)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,M,13514,14,2,7,48
226388490,03/31/2021,19:30:00,04/01/2021,08:00:00,76,04/01/2021,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,986965,188114,(null),(null),(null),,40.683006,-73.990208,"(40.683006, -73.990208)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,F,17619,14,2,38,48
226770238,04/05/2021,14:14:00,04/05/2021,14:20:00,76,04/10/2021,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),987083,187615,25-44,WHITE,M,,40.681638,-73.989783,"(40.681638, -73.989783)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,F,13514,14,2,38,48
226674486,04/02/2021,18:00:00,04/02/2021,19:00:00,76,04/08/2021,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),266,982408,185878,UNKNOWN,UNKNOWN,M,,40.676869,-74.00664,"(40.676869, -74.00664)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,F,13514,14,2,7,48
226456955,04/03/2021,01:26:00,04/03/2021,01:27:00,76,04/03/2021,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,(null),(null),(null),982767,187549,45-64,BLACK HISPANIC,M,,40.681458,-74.005345,"(40.681458, -74.005345)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,F,13514,14,2,7,48
226566697,04/06/2021,13:18:00,04/06/2021,13:28:00,76,04/06/2021,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,UNKNOWN,BLACK,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,13514,14,2,27,48
226309240,03/29/2021,22:50:00,03/29/2021,22:56:00,76,03/30/2021,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),266,982151,185170,25-44,BLACK,M,,40.674927,-74.007565,"(40.674927, -74.007565)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F,13514,14,2,7,48
227374555,03/31/2021,00:01:00,04/25/2021,21:00:00,76,04/26/2021,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984279,189804,UNKNOWN,UNKNOWN,U,,40.687647,-73.999895,"(40.687647, -73.999895)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,M,16865,14,2,27,48
227018431,04/02/2021,15:00:00,04/16/2021,15:30:00,76,04/16/2021,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984837,187235,(null),(null),(null),,40.680594,-73.997882,"(40.680594, -73.997882)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F,13514,14,2,27,48
228454890,03/29/2021,21:00:00,03/29/2021,21:15:00,76,05/19/2021,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),980667,186391,25-44,WHITE HISPANIC,F,,40.678279,-74.012916,"(40.678279, -74.012916)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE,F,13514,14,2,7,48
226250083,03/29/2021,09:15:00,03/29/2021,09:40:00,76,03/29/2021,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),981393,186440,45-64,WHITE,M,,40.678412,-74.010299,"(40.678412, -74.010299)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F,13514,14,2,7,48
226224462,03/28/2021,14:30:00,03/28/2021,14:40:00,76,03/28/2021,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,(null),(null),(null),985058,186985,UNKNOWN,UNKNOWN,M,,40.679909,-73.997084,"(40.679909, -73.997084)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,M,13514,14,2,27,48
226357013,03/30/2021,20:49:00,03/30/2021,20:56:00,76,03/30/2021,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,987441,188309,(null),(null),(null),,40.683541,-73.988493,"(40.683541, -73.988493)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE HISPANIC,F,17619,14,2,38,48
227529482,04/02/2021,09:00:00,04/02/2021,10:30:00,76,04/29/2021,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),982476,186071,UNKNOWN,UNKNOWN,U,,40.677399,-74.006395,"(40.677399, -74.006395)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,M,13514,14,2,7,48
226496782,04/03/2021,11:42:00,04/03/2021,11:48:00,76,04/03/2021,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),266,982236,185403,45-64,BLACK,M,,40.675566,-74.007259,"(40.675566, -74.007259)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,F,13514,14,2,7,48
226331341,03/31/2021,08:30:00,03/31/2021,08:40:00,76,03/31/2021,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),984217,184686,25-44,WHITE HISPANIC,M,,40.673599,-74.000119,"(40.673599, -74.000119)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F,13514,14,2,7,48
227466221,04/05/2021,12:00:00,04/05/2021,23:59:00,76,04/28/2021,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),986489,186490,(null),(null),(null),,40.67855,-73.991928,"(40.67855, -73.991928)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,F,13514,14,2,27,48
226354697,03/30/2021,20:40:00,03/30/2021,20:45:00,76,03/30/2021,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984737,186107,(null),(null),(null),,40.677499,-73.998243,"(40.677499, -73.998243)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,13514,14,2,27,48
226519450,04/05/2021,06:20:00,04/05/2021,06:25:00,76,04/05/2021,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),982633,187079,25-44,BLACK,M,,40.680168,-74.005829,"(40.680168, -74.005829)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,M,13514,14,2,7,48
226354698,03/30/2021,20:40:00,03/30/2021,20:45:00,76,03/30/2021,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),985911,189307,(null),(null),(null),,40.686283,-73.99401,"(40.686283, -73.99401)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,16865,14,2,38,48
226339104,03/31/2021,12:20:00,03/31/2021,12:30:00,76,03/31/2021,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,UNKNOWN,WHITE HISPANIC,F,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,F,13514,14,2,27,48
226923041,04/04/2021,13:00:00,04/14/2021,16:00:00,76,04/14/2021,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984404,187701,UNKNOWN,UNKNOWN,U,,40.681875,-73.999444,"(40.681875, -73.999444)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,M,13514,14,2,27,48
226336490,03/31/2021,10:50:00,03/31/2021,11:17:00,76,03/31/2021,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,987205,188575,25-44,BLACK,F,,40.684273,-73.989343,"(40.684273, -73.989343)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,17619,14,2,38,48
226536557,03/30/2021,10:43:00,04/01/2021,06:46:00,76,04/05/2021,341,PETIT LARCENY,353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),986102,187191,UNKNOWN,WHITE HISPANIC,M,,40.680475,-73.993322,"(40.680475, -73.993322)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M,13514,14,2,27,48
226354699,03/30/2021,20:40:00,03/30/2021,20:45:00,76,03/30/2021,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),985767,187284,(null),(null),(null),,40.68073,-73.994527,"(40.68073, -73.994527)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,13514,14,2,27,48
226519451,04/05/2021,08:00:00,04/05/2021,08:10:00,76,04/05/2021,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,25-44,WHITE,U,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,F,13514,14,2,27,48
226277792,03/29/2021,23:15:00,03/29/2021,23:16:00,76,03/30/2021,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,BROOKLYN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,(null),(null),(null),987677,188042,UNKNOWN,UNKNOWN,M,,40.682811,-73.987643,"(40.682811, -73.987643)",PATROL BORO BKLYN SOUTH,(null),18-24,ASIAN / PACIFIC ISLANDER,M,17619,14,2,38,48
226441625,04/02/2021,12:15:00,04/02/2021,12:45:00,76,04/02/2021,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,(null),(null),(null),987560,187812,45-64,BLACK,F,,40.682178,-73.988064,"(40.682178, -73.988064)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE HISPANIC,M,17619,14,2,38,48
226250082,03/28/2021,19:25:00,03/28/2021,19:35:00,76,03/29/2021,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,(null),(null),(null),985878,187500,(null),(null),(null),,40.681323,-73.994128,"(40.681323, -73.994128)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D,13514,14,2,27,48
226536556,04/05/2021,22:00:00,04/05/2021,22:10:00,76,04/05/2021,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),RED HOOK EAST,265,983446,185083,UNKNOWN,UNKNOWN,U,,40.674687,-74.002897,"(40.674687, -74.002897)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,13514,14,2,7,48
226443412,04/02/2021,17:13:00,04/02/2021,17:28:00,76,04/02/2021,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),982476,186071,(null),(null),(null),,40.677399,-74.006395,"(40.677399, -74.006395)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,13514,14,2,7,48
226723651,04/06/2021,01:00:00,04/07/2021,10:00:00,76,04/09/2021,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,(null),HIGHWAY/PARKWAY,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,(null),(null),(null),,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D,13514,14,2,27,48
226303893,03/29/2021,14:30:00,03/29/2021,15:00:00,76,03/29/2021,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),245,987441,188309,18-24,BLACK,M,,40.683541,-73.988493,"(40.683541, -73.988493)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,M,17619,14,2,38,48
226743609,04/07/2021,16:00:00,04/09/2021,14:15:00,76,04/09/2021,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,(null),OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,UNKNOWN,UNKNOWN,F,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F,13514,14,2,27,48
226449725,04/02/2021,21:43:00,04/02/2021,21:44:00,76,04/02/2021,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984166,188346,18-24,BLACK HISPANIC,M,,40.6836512406856,-74.0003043120176,"(40.6836512406856, -74.0003043120176)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,13514,14,2,27,48
226336489,03/31/2021,07:50:00,03/31/2021,08:10:00,76,03/31/2021,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),986489,186490,UNKNOWN,UNKNOWN,U,,40.67855,-73.991928,"(40.67855, -73.991928)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,F,13514,14,2,27,48
226495905,04/04/2021,07:50:00,04/04/2021,07:55:00,76,04/04/2021,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,(null),(null),(null),986594,188888,UNKNOWN,BLACK HISPANIC,M,,40.685131,-73.991547,"(40.685131, -73.991547)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D,16865,14,2,38,48
