ID,Name,Longitude,Latitude,Location,Status,BikesAvailable,EBikesAvailable,BikesDisabled,DocksAvailable,DocksDisabled,IsReturning,IsRenting,IsInstalled,TimeStamp
59e3766c-0629-4ff1-a1d9-bc0514a55487,Rockaway Ave & Bainbridge St,-73.91166642308235,40.68319988172761,"https://www.google.com/maps/?q=40.683200,-73.911666",active,18,3,1,6,0,true,true,true,2023-07-29T15:06:22-04:00
1e6c5d0c-f406-4b60-88f6-6284a38d3930,Fulton Ave & E 172 St,-73.899047,40.839229,"https://www.google.com/maps/?q=40.839229,-73.899047",active,14,3,1,4,0,true,true,true,2023-07-29T15:06:22-04:00
be8e6f1c-e8b5-40bd-896d-423052ba3bbc,Onderdonk Ave & Dekalb Ave,-73.91497,40.70863,"https://www.google.com/maps/?q=40.708630,-73.914970",active,3,0,0,14,0,true,true,true,2023-07-29T15:06:22-04:00
4ad1714c-528e-4200-882f-82082c4d85b0,Creston Ave & E 178 St,-73.906469,40.850885,"https://www.google.com/maps/?q=40.850885,-73.906469",active,10,5,0,17,0,true,true,true,2023-07-29T15:06:22-04:00
1b985e4b-88de-42a8-95be-dce37dbbc5c5,Walton Ave & E 176 St,-73.90971,40.84833,"https://www.google.com/maps/?q=40.848330,-73.909710",active,16,10,0,6,0,true,true,true,2023-07-29T15:06:22-04:00
61647ec6-dfd6-4d1c-8800-d488d390c627,King St & Varick St,-74.00536268949507,40.72789701409023,"https://www.google.com/maps/?q=40.727897,-74.005363",active,11,2,3,21,0,true,true,true,2023-07-29T15:06:22-04:00
7bdd60e9-c0fd-40f6-aa9a-d5fa004d4fe3,21 St & 4 Ave,-73.995554,40.662584,"https://www.google.com/maps/?q=40.662584,-73.995554",active,15,1,2,4,0,true,true,true,2023-07-29T15:06:22-04:00
4eb6d6a8-ecc1-4e89-a586-4f96ed3d83e1,5 Ave & 41 St,-74.005144,40.649983,"https://www.google.com/maps/?q=40.649983,-74.005144",active,21,2,2,8,0,true,true,true,2023-07-29T15:06:22-04:00
66dd1585-0aca-11e7-82f6-3863bb44ef7c,Union Ave & N 12 St,-73.95242,40.71924,"https://www.google.com/maps/?q=40.719240,-73.952420",active,30,2,2,8,0,true,true,true,2023-07-29T15:06:22-04:00
e58234a3-5b23-427e-948f-c1e4571b2bfa,Division Ave & Hooper St,-73.9544353965357,40.70684203101325,"https://www.google.com/maps/?q=40.706842,-73.954435",active,7,3,1,52,0,true,true,true,2023-07-29T15:06:22-04:00
66dda55f-0aca-11e7-82f6-3863bb44ef7c,W 42 St & Dyer Ave,-73.99379968643188,40.75898481399634,"https://www.google.com/maps/?q=40.758985,-73.993800",active,3,1,3,27,0,true,true,true,2023-07-29T15:06:22-04:00
648e09b6-95c2-40d3-9dac-a43f22eccf38,St Nicholas Ave & W 134 St,-73.948222,40.816234,"https://www.google.com/maps/?q=40.816234,-73.948222",active,20,0,1,6,0,true,true,true,2023-07-29T15:06:22-04:00
66dbe848-0aca-11e7-82f6-3863bb44ef7c,Centre St & Worth St,-74.00234482,40.71494807,"https://www.google.com/maps/?q=40.714948,-74.002345",active,20,3,2,56,1,true,true,true,2023-07-29T15:06:22-04:00
9ea2afff-a146-4824-89b6-39d5bdfac795,Grand Ave & Remsen Pl,-73.89967,40.72353,"https://www.google.com/maps/?q=40.723530,-73.899670",active,19,10,1,1,0,true,true,true,2023-07-29T15:06:22-04:00
96a0b676-e966-4d96-b04b-ceb8149cedcd,E 138 St & Cypress Ave,-73.914718,40.805559,"https://www.google.com/maps/?q=40.805559,-73.914718",active,6,1,3,14,0,true,true,true,2023-07-29T15:06:22-04:00
66db88f5-0aca-11e7-82f6-3863bb44ef7c,Lawrence St & Willoughby St,-73.98631746,40.69236178,"https://www.google.com/maps/?q=40.692362,-73.986317",active,19,2,1,18,0,true,true,true,2023-07-29T15:06:22-04:00
b9d3134b-697f-4a0f-b90f-d95f6c69ffda,Decatur St & Saratoga Ave,-73.91711,40.68332,"https://www.google.com/maps/?q=40.683320,-73.917110",active,16,0,1,2,0,true,true,true,2023-07-29T15:06:22-04:00
2743a950-3a1f-4a58-8fe0-f4105033e0e3,30 Ave & 41 St,-73.914142,40.763422,"https://www.google.com/maps/?q=40.763422,-73.914142",active,3,1,2,18,0,true,true,true,2023-07-29T15:06:22-04:00
3e9e50cc-f336-439f-bd0b-dec5499c038d,Albany St & Greenwich St,-74.013247,40.709267,"https://www.google.com/maps/?q=40.709267,-74.013247",active,15,2,4,29,0,true,true,true,2023-07-29T15:06:22-04:00
66de5613-0aca-11e7-82f6-3863bb44ef7c,Dean St & Hoyt St,-73.98759104,40.6864442,"https://www.google.com/maps/?q=40.686444,-73.987591",active,65,3,5,7,0,true,true,true,2023-07-29T15:06:22-04:00
78b4aa30-e4e9-4447-9419-c89f8527892e,New York Ave & St Marks Ave,-73.94716,40.67514,"https://www.google.com/maps/?q=40.675140,-73.947160",active,1,0,1,21,0,true,true,true,2023-07-29T15:06:22-04:00
0a5fac5b-4184-4716-b626-de9972705ea6,E 117 St & 1 Ave,-73.93459528684616,40.796568260802964,"https://www.google.com/maps/?q=40.796568,-73.934595",active,20,5,1,0,0,true,true,true,2023-07-29T15:06:22-04:00
e0b80983-c520-47e3-9c8d-a17fff5e5582,E 169 St & Webster Ave,-73.908863,40.834015,"https://www.google.com/maps/?q=40.834015,-73.908863",active,15,0,2,4,0,true,true,true,2023-07-29T15:06:22-04:00
66de10a8-0aca-11e7-82f6-3863bb44ef7c,2 Ave & E 99 St,-73.94552579,40.7862586,"https://www.google.com/maps/?q=40.786259,-73.945526",active,12,0,4,15,0,true,true,true,2023-07-29T15:06:22-04:00
66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Grand St,-73.944024,40.711863,"https://www.google.com/maps/?q=40.711863,-73.944024",active,5,3,2,20,1,true,true,true,2023-07-29T15:06:22-04:00
d8673258-9513-4ed2-86bf-bef62e7e4e30,E 141 St & Jackson Ave,-73.911837,40.806896,"https://www.google.com/maps/?q=40.806896,-73.911837",active,5,2,1,13,0,true,true,true,2023-07-29T15:06:22-04:00
66dc192f-0aca-11e7-82f6-3863bb44ef7c,Bedford Ave & S 9 St,-73.96408963,40.70853074,"https://www.google.com/maps/?q=40.708531,-73.964090",active,5,4,2,15,0,true,true,true,2023-07-29T15:06:22-04:00
66ddede1-0aca-11e7-82f6-3863bb44ef7c,W 95 St & Broadway,-73.971888,40.7937704,"https://www.google.com/maps/?q=40.793770,-73.971888",active,6,0,1,26,0,true,true,true,2023-07-29T15:06:22-04:00
647a2a80-9630-41b0-9b91-1f464b0bf3cc,E 16 St & Irving Pl,-73.98797392845154,40.735367055605394,"https://www.google.com/maps/?q=40.735367,-73.987974",active,26,2,1,49,0,true,true,true,2023-07-29T15:06:22-04:00
18fcd2c1-dc8b-4a52-9f18-e9b9003bbea5,Park Pl & Church St,-74.00935515761375,40.71334184275907,"https://www.google.com/maps/?q=40.713342,-74.009355",active,0,0,3,51,0,true,true,true,2023-07-29T15:06:22-04:00
59ad8f95-32a4-43de-b1c3-79c667b2d2df,36 Ave & 31 St,-73.92957486212252,40.75651272984955,"https://www.google.com/maps/?q=40.756513,-73.929575",active,5,0,1,21,0,true,true,true,2023-07-29T15:06:22-04:00
e34bb92f-6911-449a-999b-5bc80e0322fe,Hancock St & Stuyvesant Ave,-73.9322,40.68454,"https://www.google.com/maps/?q=40.684540,-73.932200",active,6,0,0,13,0,true,true,true,2023-07-29T15:06:22-04:00
36b55a0f-e55d-4849-859a-09b3273fb782,23 St & 3 Ave,-73.998623,40.662611,"https://www.google.com/maps/?q=40.662611,-73.998623",active,20,1,0,4,0,true,true,true,2023-07-29T15:06:22-04:00
66de65a4-0aca-11e7-82f6-3863bb44ef7c,West Drive & Prospect Park West,-73.97945255041122,40.6610633719006,"https://www.google.com/maps/?q=40.661063,-73.979453",active,9,9,0,20,0,true,true,true,2023-07-29T15:06:22-04:00
2f656bc4-7743-4326-8330-a22bd41d9d17,West End Ave & W 60 St,-73.99005,40.77237,"https://www.google.com/maps/?q=40.772370,-73.990050",active,9,0,1,29,0,true,true,true,2023-07-29T15:06:22-04:00
66de2556-0aca-11e7-82f6-3863bb44ef7c,E 74 St & 1 Ave,-73.95482273,40.7689738,"https://www.google.com/maps/?q=40.768974,-73.954823",active,15,2,3,58,0,true,true,true,2023-07-29T15:06:22-04:00
f91170e6-a33c-4870-94da-9d51510515d2,Prospect Ave & E 167 St,-73.898751,40.826303,"https://www.google.com/maps/?q=40.826303,-73.898751",active,7,0,0,12,0,true,true,true,2023-07-29T15:06:22-04:00
afc79a38-e26d-48f7-94e4-d0aca8fd1c49,57 St & 43 Ave,-73.908,40.74324,"https://www.google.com/maps/?q=40.743240,-73.908000",active,0,0,0,19,0,true,true,true,2023-07-29T15:06:22-04:00
18846fd4-877c-4971-9b6f-1bd8fbc10346,36 St & Hunters Point Ave,-73.93024072051048,40.73781699881193,"https://www.google.com/maps/?q=40.737817,-73.930241",active,2,0,1,16,0,true,true,true,2023-07-29T15:06:22-04:00
66db7a71-0aca-11e7-82f6-3863bb44ef7c,Cadman Plaza E & Red Cross Pl,-73.98971773,40.69991755,"https://www.google.com/maps/?q=40.699918,-73.989718",active,31,5,1,7,0,true,true,true,2023-07-29T15:06:22-04:00
9a52fbc1-d87a-4a65-941d-12fd55dbcdde,White St & Moore St,-73.9351,40.704508,"https://www.google.com/maps/?q=40.704508,-73.935100",active,19,0,1,1,0,true,true,true,2023-07-29T15:06:22-04:00
66dc1beb-0aca-11e7-82f6-3863bb44ef7c,E 10 St & Avenue A,-73.98142006,40.72740794,"https://www.google.com/maps/?q=40.727408,-73.981420",active,4,0,6,97,0,true,true,true,2023-07-29T15:06:22-04:00
547cdccc-7864-4898-97c9-8798d924ef54,6 Ave & W 34 St,-73.98805,40.74964,"https://www.google.com/maps/?q=40.749640,-73.988050",active,25,3,6,36,0,true,true,true,2023-07-29T15:06:22-04:00
88e64257-298c-4b8d-8886-77b9b66dcec1,W 50 St & 10 Ave,-73.99194359779358,40.764734200065185,"https://www.google.com/maps/?q=40.764734,-73.991944",active,2,1,3,50,0,true,true,true,2023-07-29T15:06:22-04:00
203d7b9a-8666-4af1-81c7-f9fc36aa0952,Anderson Ave & W 164 St,-73.927421,40.832057,"https://www.google.com/maps/?q=40.832057,-73.927421",active,5,3,2,12,0,true,true,true,2023-07-29T15:06:22-04:00
66de48f9-0aca-11e7-82f6-3863bb44ef7c,Henry St & W 9 St,-74.00324957,40.6763744,"https://www.google.com/maps/?q=40.676374,-74.003250",active,17,3,2,0,0,true,true,true,2023-07-29T15:06:22-04:00
2c321ea3-e1dd-4d32-be70-bd158fe1f568,W 44 St & 11 Ave,-73.996975,40.762009,"https://www.google.com/maps/?q=40.762009,-73.996975",active,17,2,14,45,0,true,true,true,2023-07-29T15:06:22-04:00
e5b2a7ce-d867-465b-8446-743e00617068,47 Ave & 48 St,-73.91708,40.74086,"https://www.google.com/maps/?q=40.740860,-73.917080",active,6,0,1,12,0,true,true,true,2023-07-29T15:06:22-04:00
66dc21d4-0aca-11e7-82f6-3863bb44ef7c,E 53 St & Madison Ave,-73.97402311,40.7597108,"https://www.google.com/maps/?q=40.759711,-73.974023",active,7,2,4,40,0,true,true,true,2023-07-29T15:06:22-04:00
40fd82d6-c0e9-4876-adfb-816140ecfc39,Ft. Hamilton Pkwy & E 2 St,-73.979342,40.648005,"https://www.google.com/maps/?q=40.648005,-73.979342",active,9,1,1,9,0,true,true,true,2023-07-29T15:06:22-04:00
66de4594-0aca-11e7-82f6-3863bb44ef7c,E 106 St & 1 Ave,-73.93956237,40.7892529,"https://www.google.com/maps/?q=40.789253,-73.939562",active,18,1,1,5,2,true,true,true,2023-07-29T15:06:22-04:00
ebfafca3-5818-4e6f-8374-98f44a0ca0c6,3 Ave & Wakeman Pl,-74.024714,40.638246,"https://www.google.com/maps/?q=40.638246,-74.024714",active,16,1,0,11,0,true,true,true,2023-07-29T15:06:22-04:00
66dcc5ca-0aca-11e7-82f6-3863bb44ef7c,Lewis Ave & Kosciuszko St,-73.93705428,40.69237074,"https://www.google.com/maps/?q=40.692371,-73.937054",active,8,1,1,13,0,true,true,true,2023-07-29T15:06:22-04:00
66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,Metropolitan Ave & Bedford Ave,-73.96024116,40.71534825,"https://www.google.com/maps/?q=40.715348,-73.960241",active,50,4,2,4,0,true,true,true,2023-07-29T15:06:22-04:00
5736cd70-be41-483e-8d82-721874f40e6e,Albany Ave & Park Pl,-73.93896,40.67297,"https://www.google.com/maps/?q=40.672970,-73.938960",active,3,1,2,15,0,true,true,true,2023-07-29T15:06:22-04:00
66dbf518-0aca-11e7-82f6-3863bb44ef7c,Forsyth St & Canal St,-73.99422366,40.7158155,"https://www.google.com/maps/?q=40.715815,-73.994224",active,18,2,3,4,0,true,true,true,2023-07-29T15:06:22-04:00
1815967159287043052,E 21 St & Church Ave,-73.96001,40.65007,"https://www.google.com/maps/?q=40.650070,-73.960010",active,14,0,2,9,0,true,true,true,2023-07-29T15:06:22-04:00
66dcc30b-0aca-11e7-82f6-3863bb44ef7c,Greene Ave & Throop Ave,-73.942061,40.6894932,"https://www.google.com/maps/?q=40.689493,-73.942061",active,2,1,2,15,0,true,true,true,2023-07-29T15:06:22-04:00
66dce567-0aca-11e7-82f6-3863bb44ef7c,McKibbin St & Manhattan Ave,-73.94407279,40.70510918,"https://www.google.com/maps/?q=40.705109,-73.944073",active,1,1,1,18,0,true,true,true,2023-07-29T15:06:22-04:00
66db44e5-0aca-11e7-82f6-3863bb44ef7c,Johnson St & Gold St,-73.98362464,40.69474881,"https://www.google.com/maps/?q=40.694749,-73.983625",active,13,3,2,23,0,true,true,true,2023-07-29T15:06:22-04:00
66dbb869-0aca-11e7-82f6-3863bb44ef7c,Monroe St & Bedford Ave,-73.95380904,40.6851443,"https://www.google.com/maps/?q=40.685144,-73.953809",active,11,2,1,10,0,true,true,true,2023-07-29T15:06:22-04:00
ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606,Schenectady Ave & President St,-73.93398,40.66732,"https://www.google.com/maps/?q=40.667320,-73.933980",active,3,0,0,19,0,true,true,true,2023-07-29T15:06:22-04:00
1e83ffdc-8e72-45c0-8210-4f37e60505c9,31 St & Northern Blvd,-73.93349289894103,40.75186951421875,"https://www.google.com/maps/?q=40.751870,-73.933493",active,6,1,0,29,0,true,true,true,2023-07-29T15:06:22-04:00
66db2d2b-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Joralemon St,-73.99337909,40.69239502,"https://www.google.com/maps/?q=40.692395,-73.993379",active,39,11,1,10,0,true,true,true,2023-07-29T15:06:22-04:00
993fc83f-52c6-43f4-bb49-4abe4ad48150,Windsor Pl & Howard Pl,-73.98013919591904,40.659490558938955,"https://www.google.com/maps/?q=40.659491,-73.980139",active,6,4,2,13,0,true,true,true,2023-07-29T15:06:22-04:00
e4645d0d-8b76-4c46-b2b9-be25592e0659,43 St & Broadway,-73.9166368,40.7577284,"https://www.google.com/maps/?q=40.757728,-73.916637",active,11,4,3,0,0,true,true,true,2023-07-29T15:06:22-04:00
66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,1 Ave & E 18 St,-73.98054420948029,40.733812191966315,"https://www.google.com/maps/?q=40.733812,-73.980544",active,27,1,5,22,0,true,true,true,2023-07-29T15:06:22-04:00
66dd2811-0aca-11e7-82f6-3863bb44ef7c,Queens Plaza North & Crescent St,-73.94073717,40.75110165,"https://www.google.com/maps/?q=40.751102,-73.940737",active,8,0,7,25,0,true,true,true,2023-07-29T15:06:22-04:00
66dde845-0aca-11e7-82f6-3863bb44ef7c,Columbus Ave & W 95 St,-73.968087,40.7919557,"https://www.google.com/maps/?q=40.791956,-73.968087",active,10,7,12,17,0,true,true,true,2023-07-29T15:06:22-04:00
c2800791-1911-4f2b-8fc7-bed280c557c0,Church St & Worth St,-74.00650128722191,40.71688538495366,"https://www.google.com/maps/?q=40.716885,-74.006501",active,14,1,2,26,0,true,true,true,2023-07-29T15:06:22-04:00
66db5c14-0aca-11e7-82f6-3863bb44ef7c,Adelphi St & Myrtle Ave,-73.97178913,40.69308257,"https://www.google.com/maps/?q=40.693083,-73.971789",active,3,0,2,23,0,true,true,true,2023-07-29T15:06:22-04:00
55f6b830-e43e-4227-bfc7-683465236d94,E 17 St & 2 Ave,-73.98372530937195,40.73431166276575,"https://www.google.com/maps/?q=40.734312,-73.983725",active,3,0,3,39,0,true,true,true,2023-07-29T15:06:22-04:00
1828965671716082498,Cortelyou Rd & E 34 St,-73.94486,40.64454,"https://www.google.com/maps/?q=40.644540,-73.944860",active,6,2,1,12,0,true,true,true,2023-07-29T15:06:22-04:00
cc834d78-6eca-450a-ae00-a5ffc6f1a7a6,Maurice Ave & 53 Dr,-73.90421,40.73028,"https://www.google.com/maps/?q=40.730280,-73.904210",active,14,6,1,0,0,true,true,true,2023-07-29T15:06:22-04:00
66de5773-0aca-11e7-82f6-3863bb44ef7c,Pacific St & Nevins St,-73.98302136,40.6853761,"https://www.google.com/maps/?q=40.685376,-73.983021",active,8,0,6,4,0,true,true,true,2023-07-29T15:06:22-04:00
bbb48e80-7d2f-4b3c-bb8c-591bc931945a,Albemarle Rd & McDonald Ave,-73.979681,40.645074,"https://www.google.com/maps/?q=40.645074,-73.979681",active,6,3,2,13,0,true,true,true,2023-07-29T15:06:22-04:00
66dded7a-0aca-11e7-82f6-3863bb44ef7c,6 Ave & 12 St,-73.9854617,40.6663181,"https://www.google.com/maps/?q=40.666318,-73.985462",active,3,0,0,26,0,true,true,true,2023-07-29T15:06:22-04:00
66dea674-0aca-11e7-82f6-3863bb44ef7c,Jackson St & Leonard St,-73.94821286201477,40.71638031973561,"https://www.google.com/maps/?q=40.716380,-73.948213",active,8,0,0,10,0,true,true,true,2023-07-29T15:06:22-04:00
66de2a00-0aca-11e7-82f6-3863bb44ef7c,E 103 St & Lexington Ave,-73.94755757,40.7903051,"https://www.google.com/maps/?q=40.790305,-73.947558",active,23,1,5,5,0,true,true,true,2023-07-29T15:06:22-04:00
1786696384892428996,Monitor St & Meeker Ave,-73.941845,40.721226,"https://www.google.com/maps/?q=40.721226,-73.941845",active,2,0,0,18,0,true,true,true,2023-07-29T15:06:22-04:00
d1138533-504c-4d29-b71c-299e1d31f159,4 Ave & 3 St,-73.985649,40.673746,"https://www.google.com/maps/?q=40.673746,-73.985649",active,14,0,4,20,0,true,true,true,2023-07-29T15:06:22-04:00
328d778a-7e71-4240-acae-b84f0fdaa5c5,48 St & 5 Ave,-74.009271,40.646351,"https://www.google.com/maps/?q=40.646351,-74.009271",active,14,1,0,13,0,true,true,true,2023-07-29T15:06:22-04:00
fd081854-3f37-420a-9785-ea63c09c12ad,Halsey St & Broadway,-73.91564,40.68565,"https://www.google.com/maps/?q=40.685650,-73.915640",active,15,0,3,3,0,true,true,true,2023-07-29T15:06:22-04:00
66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,W 56 St & 10 Ave,-73.988639,40.768254,"https://www.google.com/maps/?q=40.768254,-73.988639",active,11,0,4,27,0,true,true,true,2023-07-29T15:06:22-04:00
66dde914-0aca-11e7-82f6-3863bb44ef7c,Butler St & Court St,-73.99440329,40.6849894,"https://www.google.com/maps/?q=40.684989,-73.994403",active,31,1,1,3,0,true,true,true,2023-07-29T15:06:22-04:00
2b54cb2c-31be-4620-a13c-0fa72b58c90a,Lincoln Pl & Classon Ave,-73.9609,40.6721683,"https://www.google.com/maps/?q=40.672168,-73.960900",active,2,0,0,25,0,true,true,true,2023-07-29T15:06:22-04:00
4034789e-b70d-4aae-bf18-3ed37a4d751f,20 Ave & Shore Blvd,-73.915098,40.785994,"https://www.google.com/maps/?q=40.785994,-73.915098",active,15,1,0,3,0,true,true,true,2023-07-29T15:06:22-04:00
4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,W 110 St & Amsterdam Ave,-73.96295,40.802692,"https://www.google.com/maps/?q=40.802692,-73.962950",active,25,0,3,17,0,true,true,true,2023-07-29T15:06:22-04:00
a1acdab2-29c7-4956-8b2e-24b39dc2ff13,Schermerhorn St & Hoyt St,-73.9851911,40.6886263,"https://www.google.com/maps/?q=40.688626,-73.985191",active,31,2,1,8,0,true,true,true,2023-07-29T15:06:22-04:00
66dce5c9-0aca-11e7-82f6-3863bb44ef7c,Boerum St & Broadway,-73.94976519,40.70538077,"https://www.google.com/maps/?q=40.705381,-73.949765",active,14,0,2,2,0,true,true,true,2023-07-29T15:06:22-04:00
305c221f-4e0b-4a5a-902c-3d1043dfe606,Newton Rd & 44 St,-73.9142678,40.7595701,"https://www.google.com/maps/?q=40.759570,-73.914268",active,5,0,0,14,0,true,true,true,2023-07-29T15:06:22-04:00
582cd775-0178-47f5-b707-6d5869f077ba,Willoughby St & Ashland Pl,-73.97877,40.69178,"https://www.google.com/maps/?q=40.691780,-73.978770",active,30,1,0,0,1,true,true,true,2023-07-29T15:06:22-04:00
e1886e7a-62b1-4359-9835-8ab5a16371ae,Grand Concourse & E 175 St,-73.90931278467178,40.84627592921954,"https://www.google.com/maps/?q=40.846276,-73.909313",active,10,3,0,14,0,true,true,true,2023-07-29T15:06:22-04:00
66dc2238-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 58 St,-73.98169333,40.76695317,"https://www.google.com/maps/?q=40.766953,-73.981693",active,14,6,6,58,0,true,true,true,2023-07-29T15:06:22-04:00
66dc259a-0aca-11e7-82f6-3863bb44ef7c,E 20 St & 2 Ave,-73.98205027,40.73587678,"https://www.google.com/maps/?q=40.735877,-73.982050",active,25,0,3,55,0,true,true,true,2023-07-29T15:06:22-04:00
94f77501-32e5-4539-90c6-82d4198f7991,Henry St & Remsen St,-73.99465128779411,40.69400964865994,"https://www.google.com/maps/?q=40.694010,-73.994651",active,11,1,0,9,1,true,true,true,2023-07-29T15:06:22-04:00
66db5fae-0aca-11e7-82f6-3863bb44ef7c,Grand Army Plaza & Central Park S,-73.97371465,40.7643971,"https://www.google.com/maps/?q=40.764397,-73.973715",active,33,20,5,53,0,true,true,true,2023-07-29T15:06:22-04:00
d33261e6-600e-4756-ad03-a9facbd8ace1,33 St & Queens Blvd,-73.93172398209572,40.7443653191867,"https://www.google.com/maps/?q=40.744365,-73.931724",active,7,1,0,17,0,true,true,true,2023-07-29T15:06:22-04:00
b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5,W 64 St & Thelonious Monk Circle,-73.98918695747852,40.77515953434235,"https://www.google.com/maps/?q=40.775160,-73.989187",active,1,0,6,34,0,true,true,true,2023-07-29T15:06:22-04:00
f001fac9-5f19-451e-a752-afde574a8c81,Paul Ave & Mosholu Pkwy,-73.8860653648,40.8802945,"https://www.google.com/maps/?q=40.880294,-73.886065",active,4,2,2,12,0,true,true,true,2023-07-29T15:06:22-04:00
f3c68cfb-52fd-48c8-b6e5-85c179fee0b3,Sharon St & Olive St,-73.93865078687668,40.715341620424475,"https://www.google.com/maps/?q=40.715342,-73.938651",active,7,3,1,15,0,true,true,true,2023-07-29T15:06:22-04:00
8d097a6d-f17c-4195-9dd4-42527b371c71,8 Ave & W 38 St,-73.99177,40.75461,"https://www.google.com/maps/?q=40.754610,-73.991770",active,30,4,3,30,0,true,true,true,2023-07-29T15:06:22-04:00
66dc1c5c-0aca-11e7-82f6-3863bb44ef7c,W 24 St & 7 Ave,-73.99529885,40.74487634,"https://www.google.com/maps/?q=40.744876,-73.995299",active,18,5,2,57,0,true,true,true,2023-07-29T15:06:22-04:00
66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,W 76 St & Columbus Ave,-73.97728532552719,40.7801839724239,"https://www.google.com/maps/?q=40.780184,-73.977285",active,22,5,5,33,0,true,true,true,2023-07-29T15:06:22-04:00
1d130e43-0408-4423-bb52-77a08372cefa,5 Ave & W 126 St,-73.9418,40.80722,"https://www.google.com/maps/?q=40.807220,-73.941800",active,15,1,1,10,0,true,true,true,2023-07-29T15:06:22-04:00
95478d78-5e48-44e3-8f95-c63ee31451a9,E 41 St & Madison Ave (SE corner),-73.979635,40.752049,"https://www.google.com/maps/?q=40.752049,-73.979635",active,56,5,14,22,0,true,true,true,2023-07-29T15:06:22-04:00
1835246815877178358,30 Ave & 96 St,-73.87308,40.76086,"https://www.google.com/maps/?q=40.760860,-73.873080",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1817432606668538118,E 34 St & Church Ave,-73.94577,40.65116,"https://www.google.com/maps/?q=40.651160,-73.945770",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
dbf79506-a4ec-4ee4-8a74-5e4d697dde9e,Gansevoort St & Hudson St,-74.00507032871246,40.739448201304036,"https://www.google.com/maps/?q=40.739448,-74.005070",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1817433126359581672,Beverley Rd & E 49 St,-73.93067,40.64621,"https://www.google.com/maps/?q=40.646210,-73.930670",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
5671825f-3eef-46c4-9e56-86add83d3a30,31 St & 23 Ave,-73.9125551,40.7747878,"https://www.google.com/maps/?q=40.774788,-73.912555",out_of_service,1,1,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1835250318514342456,Ditmars Blvd & 31 Dr,-73.86035,40.76138,"https://www.google.com/maps/?q=40.761380,-73.860350",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1835247352748090208,Jackson Mill Rd & 24 Ave,-73.87561,40.76619,"https://www.google.com/maps/?q=40.766190,-73.875610",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1835249854657874848,31 Ave & 103 St,-73.86666,40.76134,"https://www.google.com/maps/?q=40.761340,-73.866660",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1835249964093653018,100 St & Humphreys St,-73.87012,40.76574,"https://www.google.com/maps/?q=40.765740,-73.870120",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1838617691511229014,81 St & 35 Ave,-73.88568,40.75179,"https://www.google.com/maps/?q=40.751790,-73.885680",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1828966882896859944,77 St & 24 Ave,-73.89156,40.76428,"https://www.google.com/maps/?q=40.764280,-73.891560",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1828967717120678322,81 St & 34 Ave,-73.88604,40.75374,"https://www.google.com/maps/?q=40.753740,-73.886040",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1834145064843958330,34 Ave & 71 St,-73.89538,40.75257,"https://www.google.com/maps/?q=40.752570,-73.895380",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1828968199249922252,86 St & 35 Ave,-73.88093,40.7523,"https://www.google.com/maps/?q=40.752300,-73.880930",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1828968611856235508,31 Ave & 86 St,-73.88219,40.75958,"https://www.google.com/maps/?q=40.759580,-73.882190",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1828968691399885056,87 St & 30 Ave,-73.88167,40.76156,"https://www.google.com/maps/?q=40.761560,-73.881670",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1828968994833044184,91 St & 31 Ave,-73.87774,40.76022,"https://www.google.com/maps/?q=40.760220,-73.877740",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
1828969851041055492,104 St & Northern Blvd,-73.86454,40.75755,"https://www.google.com/maps/?q=40.757550,-73.864540",out_of_service,0,0,0,0,0,false,false,false,2023-07-29T15:06:22-04:00
